tracker,id,x,y,z,timestamp
Tracker,36793036149F,5.477,3.333,1.5,2024-05-17T18:59:55.417203Z
Tracker,36793036149F,5.483,3.336,1.5,2024-05-17T18:59:55.660103Z
Tracker,36793036149F,5.492,3.341,1.5,2024-05-17T18:59:55.912111Z
Tracker,36793036149F,5.496,3.329,1.5,2024-05-17T18:59:56.185471Z
Tracker,36793036149F,5.487,3.33,1.5,2024-05-17T18:59:56.472522Z
Tracker,36793036149F,5.485,3.342,1.5,2024-05-17T18:59:56.732668Z
Tracker,36793036149F,5.491,3.326,1.5,2024-05-17T18:59:56.986385Z
Tracker,36793036149F,5.492,3.339,1.5,2024-05-17T18:59:57.234456Z
Tracker,36793036149F,5.489,3.337,1.5,2024-05-17T18:59:57.493342Z
Tracker,36793036149F,5.488,3.323,1.5,2024-05-17T18:59:57.779921Z
Tracker,36793036149F,5.479,3.321,1.5,2024-05-17T18:59:58.025971Z
Tracker,36793036149F,5.488,3.318,1.5,2024-05-17T18:59:58.276603Z
Tracker,36793036149F,5.487,3.318,1.5,2024-05-17T18:59:58.521213Z
Tracker,36793036149F,5.476,3.322,1.5,2024-05-17T18:59:58.760809Z
Tracker,36793036149F,5.485,3.321,1.5,2024-05-17T18:59:59.042123Z
Tracker,36793036149F,5.494,3.335,1.5,2024-05-17T18:59:59.292022Z
Tracker,36793036149F,5.491,3.328,1.5,2024-05-17T18:59:59.542939Z
Tracker,36793036149F,5.481,3.342,1.5,2024-05-17T18:59:59.787516Z
Tracker,36793036149F,5.463,3.324,1.5,2024-05-17T19:00:00.032333Z
Tracker,36793036149F,5.467,3.329,1.5,2024-05-17T19:00:00.318669Z
Tracker,36793036149F,5.489,3.36,1.5,2024-05-17T19:00:00.583505Z
Tracker,36793036149F,5.476,3.342,1.5,2024-05-17T19:00:00.826230Z
Tracker,36793036149F,5.458,3.341,1.5,2024-05-17T19:00:01.091513Z
Tracker,36793036149F,5.46,3.329,1.5,2024-05-17T19:00:01.347115Z
Tracker,36793036149F,5.48,3.316,1.5,2024-05-17T19:00:01.639553Z
Tracker,36793036149F,5.498,3.322,1.5,2024-05-17T19:00:01.897987Z
Tracker,36793036149F,5.467,3.327,1.5,2024-05-17T19:00:02.152957Z
Tracker,36793036149F,5.467,3.321,1.5,2024-05-17T19:00:02.433764Z
Tracker,36793036149F,5.497,3.329,1.5,2024-05-17T19:00:02.676089Z
Tracker,36793036149F,5.52,3.318,1.5,2024-05-17T19:00:02.963305Z
Tracker,36793036149F,5.497,3.337,1.5,2024-05-17T19:00:03.225880Z
Tracker,36793036149F,5.492,3.33,1.5,2024-05-17T19:00:03.501820Z
Tracker,36793036149F,5.505,3.328,1.5,2024-05-17T19:00:03.773563Z
Tracker,36793036149F,5.505,3.317,1.5,2024-05-17T19:00:04.020165Z
Tracker,36793036149F,5.509,3.33,1.5,2024-05-17T19:00:04.313475Z
Tracker,36793036149F,5.505,3.315,1.5,2024-05-17T19:00:04.559026Z
Tracker,36793036149F,5.488,3.332,1.5,2024-05-17T19:00:04.805812Z
Tracker,36793036149F,5.488,3.332,1.5,2024-05-17T19:00:05.071521Z
Tracker,36793036149F,5.491,3.319,1.5,2024-05-17T19:00:05.320895Z
Tracker,36793036149F,5.491,3.32,1.5,2024-05-17T19:00:05.613626Z
Tracker,36793036149F,5.498,3.329,1.5,2024-05-17T19:00:05.864307Z
Tracker,36793036149F,5.492,3.324,1.5,2024-05-17T19:00:06.105786Z
Tracker,36793036149F,5.484,3.315,1.5,2024-05-17T19:00:06.348426Z
Tracker,36793036149F,5.479,3.307,1.5,2024-05-17T19:00:06.592963Z
Tracker,36793036149F,5.474,3.318,1.5,2024-05-17T19:00:06.880718Z
Tracker,36793036149F,5.482,3.32,1.5,2024-05-17T19:00:07.130426Z
Tracker,36793036149F,5.477,3.312,1.5,2024-05-17T19:00:07.381608Z
Tracker,36793036149F,5.476,3.31,1.5,2024-05-17T19:00:07.626886Z
Tracker,36793036149F,5.477,3.318,1.5,2024-05-17T19:00:07.871004Z
Tracker,36793036149F,5.479,3.319,1.5,2024-05-17T19:00:08.157462Z
Tracker,36793036149F,5.48,3.321,1.5,2024-05-17T19:00:08.407056Z
Tracker,36793036149F,5.489,3.336,1.5,2024-05-17T19:00:08.652003Z
Tracker,36793036149F,5.489,3.335,1.5,2024-05-17T19:00:08.899526Z
Tracker,36793036149F,5.491,3.327,1.5,2024-05-17T19:00:09.146743Z
Tracker,36793036149F,5.49,3.347,1.5,2024-05-17T19:00:09.438507Z
Tracker,36793036149F,5.489,3.329,1.5,2024-05-17T19:00:09.709520Z
Tracker,36793036149F,5.493,3.326,1.5,2024-05-17T19:00:09.953364Z
Tracker,36793036149F,5.481,3.315,1.5,2024-05-17T19:00:10.205294Z
Tracker,36793036149F,5.492,3.341,1.5,2024-05-17T19:00:10.467089Z
Tracker,36793036149F,5.5,3.348,1.5,2024-05-17T19:00:10.749668Z
Tracker,36793036149F,5.516,3.364,1.5,2024-05-17T19:00:10.995949Z
Tracker,36793036149F,5.527,3.374,1.5,2024-05-17T19:00:11.242280Z
Tracker,36793036149F,5.485,3.328,1.5,2024-05-17T19:00:11.485468Z
Tracker,36793036149F,5.486,3.328,1.5,2024-05-17T19:00:11.745864Z
Tracker,36793036149F,5.517,3.33,1.5,2024-05-17T19:00:12.027069Z
Tracker,36793036149F,5.52,3.325,1.5,2024-05-17T19:00:12.277951Z
Tracker,36793036149F,5.515,3.323,1.5,2024-05-17T19:00:12.534249Z
Tracker,36793036149F,5.484,3.294,1.5,2024-05-17T19:00:12.776993Z
Tracker,36793036149F,5.49,3.315,1.5,2024-05-17T19:00:13.048249Z
Tracker,36793036149F,5.479,3.301,1.5,2024-05-17T19:00:13.345208Z
Tracker,36793036149F,5.487,3.324,1.5,2024-05-17T19:00:13.586187Z
Tracker,36793036149F,5.474,3.31,1.5,2024-05-17T19:00:13.845019Z
Tracker,36793036149F,5.481,3.309,1.5,2024-05-17T19:00:14.094830Z
Tracker,36793036149F,5.494,3.333,1.5,2024-05-17T19:00:14.342662Z
Tracker,36793036149F,5.497,3.333,1.5,2024-05-17T19:00:14.634970Z
Tracker,36793036149F,5.506,3.335,1.5,2024-05-17T19:00:14.885383Z
Tracker,36793036149F,5.507,3.359,1.5,2024-05-17T19:00:15.131314Z
Tracker,36793036149F,5.512,3.359,1.5,2024-05-17T19:00:15.378362Z
Tracker,36793036149F,5.508,3.347,1.5,2024-05-17T19:00:15.619130Z
Tracker,36793036149F,5.517,3.343,1.5,2024-05-17T19:00:15.906609Z
Tracker,36793036149F,5.511,3.339,1.5,2024-05-17T19:00:16.156969Z
Tracker,36793036149F,5.513,3.344,1.5,2024-05-17T19:00:16.393641Z
Tracker,36793036149F,5.502,3.324,1.5,2024-05-17T19:00:16.642310Z
Tracker,36793036149F,5.481,3.319,1.5,2024-05-17T19:00:16.889161Z
Tracker,36793036149F,5.518,3.32,1.5,2024-05-17T19:00:17.180454Z
Tracker,36793036149F,5.529,3.346,1.5,2024-05-17T19:00:17.432772Z
Tracker,36793036149F,5.538,3.373,1.5,2024-05-17T19:00:17.678230Z
Tracker,36793036149F,5.542,3.381,1.5,2024-05-17T19:00:17.919633Z
Tracker,36793036149F,5.549,3.382,1.5,2024-05-17T19:00:18.162709Z
Tracker,36793036149F,5.543,3.362,1.5,2024-05-17T19:00:18.447123Z
Tracker,36793036149F,5.518,3.362,1.5,2024-05-17T19:00:18.690138Z
Tracker,36793036149F,5.525,3.36,1.5,2024-05-17T19:00:18.936784Z
Tracker,36793036149F,5.502,3.324,1.5,2024-05-17T19:00:19.184932Z
Tracker,36793036149F,5.511,3.339,1.5,2024-05-17T19:00:19.430492Z
Tracker,36793036149F,5.513,3.331,1.5,2024-05-17T19:00:19.721809Z
Tracker,36793036149F,5.502,3.335,1.5,2024-05-17T19:00:19.969790Z
Tracker,36793036149F,5.479,3.312,1.5,2024-05-17T19:00:20.208424Z
Tracker,36793036149F,5.476,3.309,1.5,2024-05-17T19:00:20.458369Z
Tracker,36793036149F,5.483,3.297,1.5,2024-05-17T19:00:20.699744Z
Tracker,36793036149F,5.483,3.299,1.5,2024-05-17T19:00:20.982563Z
Tracker,36793036149F,5.48,3.291,1.5,2024-05-17T19:00:21.231430Z
Tracker,36793036149F,5.48,3.301,1.5,2024-05-17T19:00:21.477516Z
Tracker,36793036149F,5.479,3.302,1.5,2024-05-17T19:00:21.724594Z
Tracker,36793036149F,5.472,3.304,1.5,2024-05-17T19:00:21.971732Z
Tracker,36793036149F,5.466,3.294,1.5,2024-05-17T19:00:22.262376Z
Tracker,36793036149F,5.463,3.286,1.5,2024-05-17T19:00:22.513824Z
Tracker,36793036149F,5.456,3.285,1.5,2024-05-17T19:00:22.753852Z
Tracker,36793036149F,5.468,3.297,1.5,2024-05-17T19:00:23.001259Z
Tracker,36793036149F,5.474,3.302,1.5,2024-05-17T19:00:23.247285Z
Tracker,36793036149F,5.476,3.309,1.5,2024-05-17T19:00:23.535782Z
Tracker,36793036149F,5.476,3.298,1.5,2024-05-17T19:00:23.782557Z
Tracker,36793036149F,5.453,3.277,1.5,2024-05-17T19:00:24.027455Z
Tracker,36793036149F,5.444,3.289,1.5,2024-05-17T19:00:24.271023Z
Tracker,36793036149F,5.442,3.272,1.5,2024-05-17T19:00:24.519614Z
Tracker,36793036149F,5.467,3.3,1.5,2024-05-17T19:00:24.814048Z
Tracker,36793036149F,5.466,3.308,1.5,2024-05-17T19:00:25.060483Z
Tracker,36793036149F,5.474,3.295,1.5,2024-05-17T19:00:25.308043Z
Tracker,36793036149F,5.498,3.313,1.5,2024-05-17T19:00:25.559079Z
Tracker,36793036149F,5.442,3.279,1.5,2024-05-17T19:00:25.809646Z
Tracker,36793036149F,5.514,3.283,1.5,2024-05-17T19:00:26.097379Z
Tracker,36793036149F,5.501,3.306,1.5,2024-05-17T19:00:26.341238Z
Tracker,36793036149F,5.487,3.323,1.5,2024-05-17T19:00:26.582924Z
Tracker,36793036149F,5.479,3.307,1.5,2024-05-17T19:00:26.829334Z
Tracker,36793036149F,5.509,3.317,1.5,2024-05-17T19:00:27.075953Z
Tracker,36793036149F,5.514,3.311,1.5,2024-05-17T19:00:27.361336Z
Tracker,36793036149F,5.499,3.321,1.5,2024-05-17T19:00:27.610070Z
Tracker,36793036149F,5.485,3.343,1.5,2024-05-17T19:00:27.860559Z
Tracker,36793036149F,5.473,3.312,1.5,2024-05-17T19:00:28.109247Z
Tracker,36793036149F,5.469,3.313,1.5,2024-05-17T19:00:28.348014Z
Tracker,36793036149F,5.48,3.301,1.5,2024-05-17T19:00:28.630563Z
Tracker,36793036149F,5.478,3.317,1.5,2024-05-17T19:00:28.875779Z
Tracker,36793036149F,5.483,3.316,1.5,2024-05-17T19:00:29.114638Z
Tracker,36793036149F,5.484,3.317,1.5,2024-05-17T19:00:29.360688Z
Tracker,36793036149F,5.494,3.304,1.5,2024-05-17T19:00:29.611998Z
Tracker,36793036149F,5.484,3.311,1.5,2024-05-17T19:00:29.899073Z
